SOLAR-7,SOLAR-13,SOLAR-11,SOLAR-2,SOLAR-5,SOLAR-15,SOLAR-12,SOLAR-6,SOLAR-1,SOLAR-9,SOLAR-8,SOLAR-16,SOLAR-17,SOLAR-14,SOLAR-10,SOLAR-3,SOLAR-4,SOLAR-18,time_CST
0.07999999999999999,0.06741573033707865,0.06741573033707865,0.04713804713804714,0.09421112372304201,0.07999999999999999,0.09421112372304201,0.09421112372304201,0.09421112372304201,0.07999999999999999,0.09421112372304201,0.03111111111111111,0.09421112372304201,0.18444444444444444,0.09421112372304201,0.09421112372304201,0.04713804713804714,0.11888888888888888,2016-07-04T06:00:00Z
0.4288888888888889,0.24943820224719102,0.24943820224719102,0.1414141414141414,0.2849035187287174,0.4288888888888889,0.2849035187287174,0.2849035187287174,0.2849035187287174,0.4288888888888889,0.2849035187287174,0.09333333333333334,0.2849035187287174,0.49222222222222223,0.2849035187287174,0.2849035187287174,0.1414141414141414,0.37777777777777777,2016-07-04T07:00:00Z
0.6433333333333333,0.350561797752809,0.350561797752809,0.2570145903479237,0.4438138479001135,0.6433333333333333,0.4438138479001135,0.4438138479001135,0.4438138479001135,0.6433333333333333,0.4438138479001135,0.18333333333333335,0.4438138479001135,0.6722222222222222,0.4438138479001135,0.4438138479001135,0.2570145903479237,0.57,2016-07-04T08:00:00Z
0.7522222222222222,0.3820224719101124,0.3820224719101124,0.35353535353535354,0.583427922814983,0.7522222222222222,0.583427922814983,0.583427922814983,0.583427922814983,0.7522222222222222,0.583427922814983,0.24666666666666667,0.583427922814983,0.7533333333333334,0.583427922814983,0.583427922814983,0.35353535353535354,0.6155555555555556,2016-07-04T09:00:00Z
0.8255555555555555,0.37528089887640453,0.37528089887640453,0.3804713804713805,0.6515323496027241,0.8255555555555555,0.6515323496027241,0.6515323496027241,0.6515323496027241,0.8255555555555555,0.6515323496027241,0.31,0.6515323496027241,0.7899999999999999,0.6515323496027241,0.6515323496027241,0.3804713804713805,0.5711111111111111,2016-07-04T10:00:00Z
0.8322222222222222,0.503370786516854,0.503370786516854,0.5578002244668911,0.7366628830874007,0.8322222222222222,0.7366628830874007,0.7366628830874007,0.7366628830874007,0.8322222222222222,0.7366628830874007,0.4288888888888889,0.7366628830874007,0.7899999999999999,0.7366628830874007,0.7366628830874007,0.5578002244668911,0.5955555555555556,2016-07-04T11:00:00Z
0.8211111111111111,0.6258426966292135,0.6258426966292135,0.6139169472502807,0.7559591373439274,0.8211111111111111,0.7559591373439274,0.7559591373439274,0.7559591373439274,0.8211111111111111,0.7559591373439274,0.5011111111111111,0.7559591373439274,0.7855555555555555,0.7559591373439274,0.7559591373439274,0.6139169472502807,0.5744444444444444,2016-07-04T12:00:00Z
0.8144444444444444,0.6775280898876405,0.6775280898876405,0.6161616161616162,0.7389330306469921,0.8144444444444444,0.7389330306469921,0.7389330306469921,0.7389330306469921,0.8144444444444444,0.7389330306469921,0.4355555555555556,0.7389330306469921,0.7733333333333332,0.7389330306469921,0.7389330306469921,0.6161616161616162,0.5122222222222222,2016-07-04T13:00:00Z
0.8022222222222222,0.6741573033707865,0.6741573033707865,0.5544332210998878,0.677639046538025,0.8022222222222222,0.677639046538025,0.677639046538025,0.677639046538025,0.8022222222222222,0.677639046538025,0.23777777777777775,0.677639046538025,0.7555555555555555,0.677639046538025,0.677639046538025,0.5544332210998878,0.37777777777777777,2016-07-04T14:00:00Z
0.758888888888889,0.6550561797752809,0.6550561797752809,0.5140291806958474,0.623155505107832,0.758888888888889,0.623155505107832,0.623155505107832,0.623155505107832,0.758888888888889,0.623155505107832,0.20555555555555555,0.623155505107832,0.7133333333333334,0.623155505107832,0.623155505107832,0.5140291806958474,0.3077777777777778,2016-07-04T15:00:00Z
0.6233333333333334,0.5898876404494382,0.5898876404494382,0.4377104377104377,0.5414301929625426,0.6233333333333334,0.5414301929625426,0.5414301929625426,0.5414301929625426,0.6233333333333334,0.5414301929625426,0.1411111111111111,0.5414301929625426,0.6344444444444444,0.5414301929625426,0.5414301929625426,0.4377104377104377,0.1922222222222222,2016-07-04T16:00:00Z
0.41555555555555557,0.44157303370786516,0.44157303370786516,0.287317620650954,0.3757094211123723,0.41555555555555557,0.3757094211123723,0.3757094211123723,0.3757094211123723,0.41555555555555557,0.3757094211123723,0.0811111111111111,0.3757094211123723,0.4855555555555555,0.3757094211123723,0.3757094211123723,0.287317620650954,0.11222222222222222,2016-07-04T17:00:00Z
0.2011111111111111,0.19775280898876402,0.19775280898876402,0.10662177328843996,0.1362088535754824,0.2011111111111111,0.1362088535754824,0.1362088535754824,0.1362088535754824,0.2011111111111111,0.1362088535754824,0.028888888888888888,0.1362088535754824,0.2411111111111111,0.1362088535754824,0.1362088535754824,0.10662177328843996,0.04555555555555556,2016-07-04T18:00:00Z
0.024444444444444442,0.0033707865168539327,0.0033707865168539327,0.001122334455667789,0,0.024444444444444442,0,0,0,0.024444444444444442,0,0,0,0.0077777777777777776,0,0,0.001122334455667789,0.0011111111111111111,2016-07-04T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-04T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-04T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-04T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-04T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0.003333333333333333,0,0,0,0,0,0,2016-07-05T05:00:00Z
0.04555555555555556,0.05617977528089888,0.05617977528089888,0.05499438832772166,0.04540295119182747,0.04555555555555556,0.04540295119182747,0.04540295119182747,0.04540295119182747,0.04555555555555556,0.04540295119182747,0.08222222222222221,0.04540295119182747,0.13555555555555554,0.04540295119182747,0.04540295119182747,0.05499438832772166,0.06111111111111111,2016-07-05T06:00:00Z
0.32555555555555554,0.19887640449438201,0.19887640449438201,0.20763187429854096,0.15437003405221342,0.32555555555555554,0.15437003405221342,0.15437003405221342,0.15437003405221342,0.32555555555555554,0.15437003405221342,0.1877777777777778,0.15437003405221342,0.43333333333333335,0.15437003405221342,0.15437003405221342,0.20763187429854096,0.17555555555555555,2016-07-05T07:00:00Z
0.5744444444444444,0.349438202247191,0.349438202247191,0.4399551066217733,0.26220204313280365,0.5744444444444444,0.26220204313280365,0.26220204313280365,0.26220204313280365,0.5744444444444444,0.26220204313280365,0.2688888888888889,0.26220204313280365,0.5933333333333334,0.26220204313280365,0.26220204313280365,0.4399551066217733,0.3688888888888889,2016-07-05T08:00:00Z
0.6988888888888889,0.4348314606741573,0.4348314606741573,0.6397306397306397,0.3530079455164586,0.6988888888888889,0.3530079455164586,0.3530079455164586,0.3530079455164586,0.6988888888888889,0.3530079455164586,0.28444444444444444,0.3530079455164586,0.6288888888888888,0.3530079455164586,0.3530079455164586,0.6397306397306397,0.5666666666666667,2016-07-05T09:00:00Z
0.7633333333333334,0.5123595505617977,0.5123595505617977,0.7149270482603816,0.3757094211123723,0.7633333333333334,0.3757094211123723,0.3757094211123723,0.3757094211123723,0.7633333333333334,0.3757094211123723,0.22666666666666666,0.3757094211123723,0.5977777777777779,0.3757094211123723,0.3757094211123723,0.7149270482603816,0.6022222222222222,2016-07-05T10:00:00Z
0.7888888888888889,0.6382022471910112,0.6382022471910112,0.7620650953984288,0.5346197502837684,0.7888888888888889,0.5346197502837684,0.5346197502837684,0.5346197502837684,0.7888888888888889,0.5346197502837684,0.29333333333333333,0.5346197502837684,0.6111111111111112,0.5346197502837684,0.5346197502837684,0.7620650953984288,0.6711111111111111,2016-07-05T11:00:00Z
0.7922222222222222,0.7022471910112359,0.7022471910112359,0.755331088664422,0.6038592508513053,0.7922222222222222,0.6038592508513053,0.6038592508513053,0.6038592508513053,0.7922222222222222,0.6038592508513053,0.3322222222222222,0.6038592508513053,0.6311111111111111,0.6038592508513053,0.6038592508513053,0.755331088664422,0.7088888888888889,2016-07-05T12:00:00Z
0.7755555555555554,0.7078651685393258,0.7078651685393258,0.7519640852974186,0.6481271282633371,0.7755555555555554,0.6481271282633371,0.6481271282633371,0.6481271282633371,0.7755555555555554,0.6481271282633371,0.3222222222222222,0.6481271282633371,0.6711111111111111,0.6481271282633371,0.6481271282633371,0.7519640852974186,0.6988888888888889,2016-07-05T13:00:00Z
0.6944444444444444,0.6606741573033708,0.6606741573033708,0.7407407407407408,0.5856980703745743,0.6944444444444444,0.5856980703745743,0.5856980703745743,0.5856980703745743,0.6944444444444444,0.5856980703745743,0.2588888888888889,0.5856980703745743,0.6977777777777777,0.5856980703745743,0.5856980703745743,0.7407407407407408,0.6344444444444444,2016-07-05T14:00:00Z
0.5633333333333334,0.5943820224719102,0.5943820224719102,0.6879910213243546,0.5175936435868331,0.5633333333333334,0.5175936435868331,0.5175936435868331,0.5175936435868331,0.5633333333333334,0.5175936435868331,0.2888888888888889,0.5175936435868331,0.7188888888888889,0.5175936435868331,0.5175936435868331,0.6879910213243546,0.5677777777777778,2016-07-05T15:00:00Z
0.3911111111111111,0.49775280898876406,0.49775280898876406,0.611672278338945,0.4086265607264472,0.3911111111111111,0.4086265607264472,0.4086265607264472,0.4086265607264472,0.3911111111111111,0.4086265607264472,0.29444444444444445,0.4086265607264472,0.6499999999999999,0.4086265607264472,0.4086265607264472,0.611672278338945,0.5133333333333333,2016-07-05T16:00:00Z
0.2622222222222222,0.33146067415730335,0.33146067415730335,0.4433221099887767,0.2542565266742338,0.2622222222222222,0.2542565266742338,0.2542565266742338,0.2542565266742338,0.2622222222222222,0.2542565266742338,0.21444444444444444,0.2542565266742338,0.5044444444444445,0.2542565266742338,0.2542565266742338,0.4433221099887767,0.39555555555555555,2016-07-05T17:00:00Z
0.12777777777777777,0.13707865168539327,0.13707865168539327,0.19977553310886642,0.09307604994324631,0.12777777777777777,0.09307604994324631,0.09307604994324631,0.09307604994324631,0.12777777777777777,0.09307604994324631,0.09111111111111111,0.09307604994324631,0.2677777777777778,0.09307604994324631,0.09307604994324631,0.19977553310886642,0.20555555555555555,2016-07-05T18:00:00Z
0.022222222222222223,0.0022471910112359553,0.0022471910112359553,0.001122334455667789,0,0.022222222222222223,0,0,0,0.022222222222222223,0,0,0,0.0077777777777777776,0,0,0.001122334455667789,0.003333333333333333,2016-07-05T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-05T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0.0044444444444444444,0,0,0,0,0,0.0011111111111111111,2016-07-06T05:00:00Z
0.06444444444444444,0.1348314606741573,0.1348314606741573,0.11672278338945005,0.09988649262202043,0.06444444444444444,0.09988649262202043,0.09988649262202043,0.09988649262202043,0.06444444444444444,0.09988649262202043,0.16555555555555554,0.09988649262202043,0.16333333333333333,0.09988649262202043,0.09988649262202043,0.11672278338945005,0.19999999999999998,2016-07-06T06:00:00Z
0.2622222222222222,0.4584269662921348,0.4584269662921348,0.41414141414141414,0.322360953461975,0.2622222222222222,0.322360953461975,0.322360953461975,0.322360953461975,0.2622222222222222,0.322360953461975,0.3666666666666667,0.322360953461975,0.4211111111111111,0.322360953461975,0.322360953461975,0.41414141414141414,0.5,2016-07-06T07:00:00Z
0.4022222222222222,0.642696629213483,0.642696629213483,0.617283950617284,0.5198637911464246,0.4022222222222222,0.5198637911464246,0.5198637911464246,0.5198637911464246,0.4022222222222222,0.5198637911464246,0.6188888888888889,0.5198637911464246,0.58,0.5198637911464246,0.5198637911464246,0.617283950617284,0.6744444444444444,2016-07-06T08:00:00Z
0.4533333333333333,0.7191011235955056,0.7191011235955056,0.7205387205387206,0.6299659477866062,0.4533333333333333,0.6299659477866062,0.6299659477866062,0.6299659477866062,0.4533333333333333,0.6299659477866062,0.7111111111111111,0.6299659477866062,0.6566666666666666,0.6299659477866062,0.6299659477866062,0.7205387205387206,0.7577777777777778,2016-07-06T09:00:00Z
0.4522222222222222,0.7539325842696629,0.7539325842696629,0.7710437710437711,0.695800227014756,0.4522222222222222,0.695800227014756,0.695800227014756,0.695800227014756,0.4522222222222222,0.695800227014756,0.7666666666666666,0.695800227014756,0.74,0.695800227014756,0.695800227014756,0.7710437710437711,0.7911111111111111,2016-07-06T10:00:00Z
0.5533333333333333,0.7820224719101123,0.7820224719101123,0.7755331088664421,0.7468785471055619,0.5533333333333333,0.7468785471055619,0.7468785471055619,0.7468785471055619,0.5533333333333333,0.7468785471055619,0.7844444444444444,0.7468785471055619,0.7911111111111111,0.7468785471055619,0.7468785471055619,0.7755331088664421,0.7877777777777777,2016-07-06T11:00:00Z
0.6577777777777777,0.7887640449438201,0.7887640449438201,0.7766554433221099,0.7639046538024972,0.6577777777777777,0.7639046538024972,0.7639046538024972,0.7639046538024972,0.6577777777777777,0.7639046538024972,0.7822222222222222,0.7639046538024972,0.7977777777777777,0.7639046538024972,0.7639046538024972,0.7766554433221099,0.7777777777777777,2016-07-06T12:00:00Z
0.6766666666666666,0.7865168539325842,0.7865168539325842,0.7755331088664421,0.7502837684449489,0.6766666666666666,0.7502837684449489,0.7502837684449489,0.7502837684449489,0.6766666666666666,0.7502837684449489,0.7699999999999999,0.7502837684449489,0.7911111111111111,0.7502837684449489,0.7502837684449489,0.7755331088664421,0.7622222222222222,2016-07-06T13:00:00Z
0.5488888888888889,0.7797752808988764,0.7797752808988764,0.7856341189674523,0.699205448354143,0.5488888888888889,0.699205448354143,0.699205448354143,0.699205448354143,0.5488888888888889,0.699205448354143,0.7377777777777778,0.699205448354143,0.7822222222222222,0.699205448354143,0.699205448354143,0.7856341189674523,0.7411111111111112,2016-07-06T14:00:00Z
0.3866666666666666,0.7393258426966293,0.7393258426966293,0.7407407407407408,0.6220204313280364,0.3866666666666666,0.6220204313280364,0.6220204313280364,0.6220204313280364,0.3866666666666666,0.6220204313280364,0.6833333333333333,0.6220204313280364,0.7355555555555556,0.6220204313280364,0.6220204313280364,0.7407407407407408,0.7,2016-07-06T15:00:00Z
0.3522222222222222,0.6606741573033708,0.6606741573033708,0.6520763187429853,0.5107832009080591,0.3522222222222222,0.5107832009080591,0.5107832009080591,0.5107832009080591,0.3522222222222222,0.5107832009080591,0.5866666666666667,0.5107832009080591,0.6611111111111111,0.5107832009080591,0.5107832009080591,0.6520763187429853,0.6299999999999999,2016-07-06T16:00:00Z
0.2988888888888889,0.5101123595505618,0.5101123595505618,0.48597081930415265,0.3371169125993189,0.2988888888888889,0.3371169125993189,0.3371169125993189,0.3371169125993189,0.2988888888888889,0.3371169125993189,0.41555555555555557,0.3371169125993189,0.5233333333333333,0.3371169125993189,0.3371169125993189,0.48597081930415265,0.48777777777777775,2016-07-06T17:00:00Z
0.18888888888888888,0.24831460674157302,0.24831460674157302,0.21548821548821548,0.1271282633371169,0.18888888888888888,0.1271282633371169,0.1271282633371169,0.1271282633371169,0.18888888888888888,0.1271282633371169,0.1622222222222222,0.1271282633371169,0.26999999999999996,0.1271282633371169,0.1271282633371169,0.21548821548821548,0.2333333333333333,2016-07-06T18:00:00Z
0.03222222222222222,0.0022471910112359553,0.0022471910112359553,0.001122334455667789,0,0.03222222222222222,0,0,0,0.03222222222222222,0,0,0,0.0077777777777777776,0,0,0.001122334455667789,0.003333333333333333,2016-07-06T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-06T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0.0044444444444444444,0,0,0,0,0,0.0011111111111111111,2016-07-07T05:00:00Z
0.035555555555555556,0.15168539325842698,0.15168539325842698,0.14927048260381595,0.12939841089670828,0.035555555555555556,0.12939841089670828,0.12939841089670828,0.12939841089670828,0.035555555555555556,0.12939841089670828,0.19999999999999998,0.12939841089670828,0.09777777777777777,0.12939841089670828,0.12939841089670828,0.14927048260381595,0.1711111111111111,2016-07-07T06:00:00Z
0.21444444444444444,0.48764044943820223,0.48764044943820223,0.5274971941638608,0.4472190692395006,0.21444444444444444,0.4472190692395006,0.4472190692395006,0.4472190692395006,0.21444444444444444,0.4472190692395006,0.4522222222222222,0.4472190692395006,0.29444444444444445,0.4472190692395006,0.4472190692395006,0.5274971941638608,0.47888888888888886,2016-07-07T07:00:00Z
0.41444444444444445,0.6797752808988764,0.6797752808988764,0.7081930415263749,0.6469920544835414,0.41444444444444445,0.6469920544835414,0.6469920544835414,0.6469920544835414,0.41444444444444445,0.6469920544835414,0.6866666666666666,0.6469920544835414,0.45,0.6469920544835414,0.6469920544835414,0.7081930415263749,0.6599999999999999,2016-07-07T08:00:00Z
0.4911111111111111,0.7707865168539326,0.7707865168539326,0.7901234567901234,0.7423382519863791,0.4911111111111111,0.7423382519863791,0.7423382519863791,0.7423382519863791,0.4911111111111111,0.7423382519863791,0.7699999999999999,0.7423382519863791,0.4988888888888889,0.7423382519863791,0.7423382519863791,0.7901234567901234,0.7455555555555556,2016-07-07T09:00:00Z
0.5111111111111111,0.8157303370786516,0.8157303370786516,0.8327721661054994,0.782065834279228,0.5111111111111111,0.782065834279228,0.782065834279228,0.782065834279228,0.5111111111111111,0.782065834279228,0.8044444444444444,0.782065834279228,0.5322222222222222,0.782065834279228,0.782065834279228,0.8327721661054994,0.758888888888889,2016-07-07T10:00:00Z
0.5677777777777778,0.8112359550561797,0.8112359550561797,0.8204264870931537,0.782065834279228,0.5677777777777778,0.782065834279228,0.782065834279228,0.782065834279228,0.5677777777777778,0.782065834279228,0.8011111111111111,0.782065834279228,0.6411111111111111,0.782065834279228,0.782065834279228,0.8204264870931537,0.7311111111111112,2016-07-07T11:00:00Z
0.6066666666666667,0.798876404494382,0.798876404494382,0.8114478114478114,0.7604994324631101,0.6066666666666667,0.7604994324631101,0.7604994324631101,0.7604994324631101,0.6066666666666667,0.7604994324631101,0.7933333333333332,0.7604994324631101,0.6955555555555556,0.7604994324631101,0.7604994324631101,0.8114478114478114,0.71,2016-07-07T12:00:00Z
0.6044444444444445,0.7876404494382022,0.7876404494382022,0.7979797979797979,0.7480136208853576,0.6044444444444445,0.7480136208853576,0.7480136208853576,0.7480136208853576,0.6044444444444445,0.7480136208853576,0.7666666666666666,0.7480136208853576,0.7111111111111111,0.7480136208853576,0.7480136208853576,0.7979797979797979,0.7011111111111111,2016-07-07T13:00:00Z
0.5133333333333333,0.7775280898876403,0.7775280898876403,0.781144781144781,0.6912599318955732,0.5133333333333333,0.6912599318955732,0.6912599318955732,0.6912599318955732,0.5133333333333333,0.6912599318955732,0.72,0.6912599318955732,0.7011111111111111,0.6912599318955732,0.6912599318955732,0.781144781144781,0.6911111111111111,2016-07-07T14:00:00Z
0.37222222222222223,0.7325842696629213,0.7325842696629213,0.7160493827160493,0.6038592508513053,0.37222222222222223,0.6038592508513053,0.6038592508513053,0.6038592508513053,0.37222222222222223,0.6038592508513053,0.6511111111111111,0.6038592508513053,0.6833333333333333,0.6038592508513053,0.6038592508513053,0.7160493827160493,0.6544444444444444,2016-07-07T15:00:00Z
0.3222222222222222,0.649438202247191,0.649438202247191,0.617283950617284,0.42905788876276957,0.3222222222222222,0.42905788876276957,0.42905788876276957,0.42905788876276957,0.3222222222222222,0.42905788876276957,0.5488888888888889,0.42905788876276957,0.6188888888888889,0.42905788876276957,0.42905788876276957,0.617283950617284,0.6033333333333334,2016-07-07T16:00:00Z
0.24222222222222223,0.4943820224719101,0.4943820224719101,0.45230078563411896,0.2814982973893303,0.24222222222222223,0.2814982973893303,0.2814982973893303,0.2814982973893303,0.24222222222222223,0.2814982973893303,0.3911111111111111,0.2814982973893303,0.49444444444444446,0.2814982973893303,0.2814982973893303,0.45230078563411896,0.4855555555555555,2016-07-07T17:00:00Z
0.13,0.22696629213483147,0.22696629213483147,0.19528619528619526,0.09307604994324631,0.13,0.09307604994324631,0.09307604994324631,0.09307604994324631,0.13,0.09307604994324631,0.14555555555555555,0.09307604994324631,0.24666666666666667,0.09307604994324631,0.09307604994324631,0.19528619528619526,0.21333333333333332,2016-07-07T18:00:00Z
0.016666666666666666,0.0022471910112359553,0.0022471910112359553,0.001122334455667789,0,0.016666666666666666,0,0,0,0.016666666666666666,0,0,0,0.0077777777777777776,0,0,0.001122334455667789,0.003333333333333333,2016-07-07T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-07T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-08T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-08T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-08T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-08T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-08T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0.003333333333333333,0,0,0,0,0,0.0011111111111111111,2016-07-08T05:00:00Z
0.011111111111111112,0.09662921348314606,0.09662921348314606,0.13916947250280584,0.12031782065834279,0.011111111111111112,0.12031782065834279,0.12031782065834279,0.12031782065834279,0.011111111111111112,0.12031782065834279,0.08555555555555555,0.12031782065834279,0.06333333333333334,0.12031782065834279,0.12031782065834279,0.13916947250280584,0.1288888888888889,2016-07-08T06:00:00Z
0.06444444444444444,0.46067415730337075,0.46067415730337075,0.4567901234567901,0.42565266742338254,0.06444444444444444,0.42565266742338254,0.42565266742338254,0.42565266742338254,0.06444444444444444,0.42565266742338254,0.23222222222222222,0.42565266742338254,0.2411111111111111,0.42565266742338254,0.42565266742338254,0.4567901234567901,0.35,2016-07-08T07:00:00Z
0.1488888888888889,0.6404494382022471,0.6404494382022471,0.6655443322109988,0.6322360953461975,0.1488888888888889,0.6322360953461975,0.6322360953461975,0.6322360953461975,0.1488888888888889,0.6322360953461975,0.4488888888888889,0.6322360953461975,0.39888888888888885,0.6322360953461975,0.6322360953461975,0.6655443322109988,0.42333333333333334,2016-07-08T08:00:00Z
0.24555555555555555,0.7337078651685394,0.7337078651685394,0.7182940516273849,0.7502837684449489,0.24555555555555555,0.7502837684449489,0.7502837684449489,0.7502837684449489,0.24555555555555555,0.7502837684449489,0.5866666666666667,0.7502837684449489,0.5377777777777778,0.7502837684449489,0.7502837684449489,0.7182940516273849,0.40888888888888886,2016-07-08T09:00:00Z
0.31222222222222223,0.7685393258426967,0.7685393258426967,0.755331088664422,0.7990919409761634,0.31222222222222223,0.7990919409761634,0.7990919409761634,0.7990919409761634,0.31222222222222223,0.7990919409761634,0.5977777777777779,0.7990919409761634,0.5933333333333334,0.7990919409761634,0.7990919409761634,0.755331088664422,0.3377777777777778,2016-07-08T10:00:00Z
0.43777777777777777,0.7808988764044943,0.7808988764044943,0.760942760942761,0.8013620885357547,0.43777777777777777,0.8013620885357547,0.8013620885357547,0.8013620885357547,0.43777777777777777,0.8013620885357547,0.6388888888888888,0.8013620885357547,0.6244444444444445,0.8013620885357547,0.8013620885357547,0.760942760942761,0.46777777777777774,2016-07-08T11:00:00Z
0.508888888888889,0.7797752808988764,0.7797752808988764,0.7755331088664421,0.7990919409761634,0.508888888888889,0.7990919409761634,0.7990919409761634,0.7990919409761634,0.508888888888889,0.7990919409761634,0.6366666666666666,0.7990919409761634,0.6033333333333334,0.7990919409761634,0.7990919409761634,0.7755331088664421,0.5511111111111111,2016-07-08T12:00:00Z
0.4711111111111111,0.7764044943820224,0.7764044943820224,0.7631874298540966,0.7877412031782065,0.4711111111111111,0.7877412031782065,0.7877412031782065,0.7877412031782065,0.4711111111111111,0.7877412031782065,0.5855555555555556,0.7877412031782065,0.5144444444444445,0.7877412031782065,0.7877412031782065,0.7631874298540966,0.6288888888888888,2016-07-08T13:00:00Z
0.4222222222222222,0.7674157303370787,0.7674157303370787,0.7384960718294051,0.7684449489216799,0.4222222222222222,0.7684449489216799,0.7684449489216799,0.7684449489216799,0.4222222222222222,0.7684449489216799,0.45777777777777773,0.7684449489216799,0.42777777777777776,0.7684449489216799,0.7684449489216799,0.7384960718294051,0.6222222222222222,2016-07-08T14:00:00Z
0.3322222222222222,0.7258426966292135,0.7258426966292135,0.6846240179573513,0.7128263337116912,0.3322222222222222,0.7128263337116912,0.7128263337116912,0.7128263337116912,0.3322222222222222,0.7128263337116912,0.40444444444444444,0.7128263337116912,0.3922222222222222,0.7128263337116912,0.7128263337116912,0.6846240179573513,0.5833333333333334,2016-07-08T15:00:00Z
0.4033333333333333,0.6449438202247191,0.6449438202247191,0.5892255892255892,0.619750283768445,0.4033333333333333,0.619750283768445,0.619750283768445,0.619750283768445,0.4033333333333333,0.619750283768445,0.3333333333333333,0.619750283768445,0.3244444444444444,0.619750283768445,0.619750283768445,0.5892255892255892,0.4555555555555555,2016-07-08T16:00:00Z
0.3,0.4910112359550562,0.4910112359550562,0.42536475869809204,0.449489216799092,0.3,0.449489216799092,0.449489216799092,0.449489216799092,0.3,0.449489216799092,0.20555555555555555,0.449489216799092,0.15999999999999998,0.449489216799092,0.449489216799092,0.42536475869809204,0.21333333333333332,2016-07-08T17:00:00Z
